targets,predictions
<sos>공무원? 뭐야 너까지 너까지 되면 내 주졸막 애근이,응인요?  뭐야  대해지?  론가 줄는는데   졸  걔는데데.
<sos>음 그래도 준있으니까 그 가험 쌍 자하지?,원  그래도   맛있있되니해   그  가껄 을만 하지.
<sos>그래서 지금은 안 하는데 차전에 한때 러 수었어우.,그래래서  지할은  안될다  일전에 한한 때  막 수무어우우.
<sos>내가 원하는 놀말은 아니었는데 그래도 재될었어.,보가가  음하하는  놀만 음  아니무무는데   그래 도  친형형형무어.
<sos>알고 보면 진짜 신기해. 그때는 몰변는데 지금 예서 보면 신기하다.,어  작고님 말 신 게  그때는  몰휴데   지할할하서  내고  신민하다.
<sos>그런 거 그런 걸 다 염먼지자 또 러려,들데데 그런  거  그런 잘   처 응했근만 비  막사.
<sos>냐 밖이나 같이 여어야 되겠랑? 그때도 요리 같이 밖 여었를아.,나?  갖동나  같이   먹어야야 으정랑?   그때도  마리 같이  갖   먹무오아.
<sos>내가 걔 뭐 어강게 하는지 세어보고,보가가   난  뭐  어떻게   하는지   와와어내고.
<sos>벌위리가 입까지 오더자.,대미미미  를말  설  파리가  이해지것더만.
<sos>그단 냉 둥으인도 가고.,그못  살 돈 텐라도   가고.
<sos>들데 그 받니네 쓸게 자필어 작국 시 앞어서 자필어.,들들데  그언니네  김게  만쟁어..  천 예시 책인서 만렸어어.
<sos>호적장 이좋 구병은 진짜.,호긴히  만줄면은  를를말.
<sos>뭐 딱장 나성 게 없긴 하지.,당히  나을 해까  하지..
<sos>너도 적맞 해팔로 했하면 되를아.,대도  긴겠하.  초로 했꼭면 으오아.
<sos>그 얘학교 때 구학먹워 갔던 거 생각 나바?,얘스르 때  구스여따가 더   생약  아니야야.
<sos>겄 원래 곡듯에 열살이야.,본  짜리  깜깜값이  노속이이야.
<sos>그거 술구법 진짜 이뻥는데.,아그거   었상  를말   무는데.
<sos>킬님 머래맞. 이인 이런 거?,생애 울래않  이잖 이런  거?
<sos>오됐 이드 이 일이야?,러겨  이 냐  이  일이야?
<sos>않지? 그친 나도,교영할  나도.
<sos>비토 얘에?,그냐  번역반에?
<sos>그런 돈으로 의기가 문?,그런런 랬랬되로로   저기가제?
<sos>못좋에 뭐 알치하는 거?,쌤번번에  뭐  좀치하하는  거?
<sos>나도 국 소줘 헤어.,회마  된소  떤사 줘.
<sos>또 어처 가봤지?,비  어갈가  걔지?
<sos>아 내가,아증가.
<sos>어. 엄 진짜 그때 너무 화가 나가지고 진짜 어강게든 해야 문. 이인면서 아 들데 진짜 러 그 오랬도 왜명 러 너 들데 너 너무 생각이 어리다고. 너 진짜 약간 어. 어. 너무 약간 어 진짜 너 들데 진짜 어리다. 이인면서 들데 삼패 러 너 쿠칠한 거 같애 러 이인고. 아 그건 쿠칠한 워비이야. 이인면서,어   엄  를말  그  대인인인인 았가나가지고  말 어떻게금 까야야 됐서.. 들데  를말말  막  그 실도  갔명  막  대  들들들데데  대가  대인인인  생각이어이다고   대 를말말  람애   어  아  대인인  람람애  어 를말.  된 데  를말  어리다 이잖면면은데  살 단 를이한  거  같같간.. 아  그건  지네  따키이이야야  이잖면면 서서.
<sos>이제 그 쿼테일 집 가서 쿼테일 마시면 디이 많이 나오를아. 그래서 쿼테일 무제한은 그렇게 마시는 거보다 더 온지 히을까 싶어서 가고 싶기도 하고 많이 준있기도 싶어서 가만는 거카거든.,이제    그   샷을  영영  가서   샷제진  요되면면   과이   많이  나러오오아아.  그래서서  관연  인지는  그주게  요시  거내다 거  혼지   장장을을해  화매서  가고  화기도도  하하고  많이  요있기도도  실서 가자는  거야 그.
<sos>들데 엄 지금 였맞 눈트 하나 삼 디이 없어가지고 그냐따라 또 티 난터 티칠들 하게 입고갔어. 러 그래가지했,들데데   엄  지할  였였  써변  하는  살과이 렇렇렇어가지지고  그 중  회로 비   봤차  변리고  나게  고  직어.  그래가지지했.
<sos>어 그 나 그 무웬 코이 번계는데 았바면 웬구 걔아 웬악판 자든 걸 갈 연이 없어서 웬구 하면 되게 이려부 것 같썰어.,어  그 나   그  사쫌대일  좋아아아하는데  싶십  상구  난가  T텐?  임약  안머 잘  타왜이 어서  혼쫌사면 으게  이상부  거  같간.
<sos>아 이렇게는 저 삼겠는 거야. 그 디으로 글대 저 형다. 그게 한 청드 일 발놨까지 있는데,아   이주게는   또  살정는 거야야야.  그 과되로  글너  또 T다.  그게  한한  개냐  일일을 억 트해지있는데
<sos>들데 원래 그게 였직한 거거든. 처만막하는 사람은 디 심으면은 쁜라이받트가 말하는 대로 하는 게,들들데   음래  그게  였계한  거거금금.  갈자었 하는  사약은   과디되면은   그라이계연가   짜하는너로  하는  게.
<sos>쓰압축라고 였신도 알겠지자 어 잘 알고 있는 두했를아우. 그꺼?,였억체포고  였신  좀정지만   어.  걸  좀고 있있는  운했오아우우.  그않.
<sos>어? 그냥 밌거리에서 물 죠 열 원짜리 헤거든? 들데 운 무뻗가 옆남해.,어  그냥  육텐리까서   자  한 노음말  팀거금금? 들들보   알   청니가  않동까.
<sos>약간 업 업힘을 되게 많이 수던데? 중사가 월만 중사가. 어. 응. 나 외속어.,람애 서  사소을  으게  많수 수바데  심자 에사가?  어   집  나  레빠어.
<sos>아이 들데 러 세가 이런 게 동온거든 들데 사미 나는 동온다고 저 점끼는 게,아니니  들들데   막  와리해는 게   동혼거금   그  사봐봐  나는   동혼다고  또  점쪼는  게.
<sos>막하 아 막하대 돼 쟁백 업연이래. 막하대면 들데 막하대 딩아.,이아  아   이만에  청 감없겠왜이래  있랑  근  리테에도  실.
<sos>놀말이 작추 놀말막데 되게 싫얀하는데 좀 YY해,놀짜리  여쓸종 짜었데  으게 싫얀하는데    알  국국까.
<sos>전와기 빅행 가지고 두했근 다 데리고 갔,전줬이  뉴어가지고   운했근  다다  데리고 가.
<sos>응. 그런 거 같애. 들데 아불거 같애.,집  그런  거 같간.  들데    아밥  거  같같간.
<sos>그건 엄 몰라. 그래서 그냥 내 도구 않퇴서 헤어.,그건  엄  몰라.  그래서   그냥  보  도학  교냈고  팀어.
<sos>금 너 얘학교때는 할모반이네 먹워갔나?,그건  대  좋스르  때는   든트카이나  여여따  직나?
<sos>아 막스식잖? 음. 막스식까지 앞어갔랑? 그래도?,아 었처진?  아  이사깨지   책어 직랑  그그래도.
<sos>어. 할붙다 내일로라도 타래우? 못축 혼나고?,어  든손다..  보일로라도돈래 돼  길나고고?
<sos>께질껀 순다고? 그 그 뭐바.,어끼근  쌤다고?   그  그  뭐십.
<sos>하긴 어제 운 한피하게 생각수을 거 같긴 해.,하공   어어제  터  한냐하게   생각수을  거 같같공  까.
<sos>거기 사람 많을 휴데 오됐 내일.,어  사약  요을셔너고나 랑
<sos>그 떻중버 가가지고,그  얼않나가지고.
<sos>월케 한 좋 그인고.,나꿔한 번?  그그잖고.
<sos>난터 쓸게 일어필지 오됐.,봤차  점쪼어 지들
<sos>힘은 이려힘이 어강게 문우?,통은  이상통이  어떻  이세.
<sos>줬발가 본일을 잘 여나?,폰억가가  G걸 많나?
<sos>청 경에 그냥 입사해라.,사성리 그  있오아.
<sos>단면 떨지.,면  넓지.
<sos>알겠어.,좀정정어.
<sos>국 옷을?,예았  안안  살?
<sos>누했한테?,된  했  같같간?
<sos>았? 았?,싶  싶?
<sos>누가 찌찌 럼지다가 어 관피 가억주랑. 이인면서 디이 늘 거 같고 만기보고 좀 랐고세 웠어칠 거 같으니까 이렇게 딱 씩아 가지고 하는 거꺼.,대 가싼 싼 돼지다가  어  딱랬 가지  프에 이잖면면서  과이  됐  거  같같고  자기내고  알 뭘텐을  랐어목   거  같되니해  이이주게  다  코아가지고  하는  거 지했..
<sos>그래서 체냐 내 텔으로 오면은 굴 떨이고 싶다고 한 게 그거 의기수꺼? 일 과리가 하다가는 마무리가 제대로 안되니까 생각자 원대하게 함고 그케에서는,그래서 산중  슨백연도  러면는  식항이고  화다했 하는게   그그  저기수오아아.  그 나  리돼리가  하다다가는  요인리가  제기도  안 던니해.  생각만음너야 르 은고  그반에서아..
<sos>요리는 그냥 어 학좋을 노게 신언 안 편는 거 같애. 아 그리고 과음 근어타 때 A스체이 있어.,마마리는  그냥 어   스번을   누게  신경 안  줄는  거  같같간..  아  그리고  피근어부  때  에줄듣이  있있어.
<sos>초슨 하지 히을까우? 들데 행낙 할방하쨌서 일은 블이 안하쨌도 그리고 월떻년도 디 많은 사람 자엄 거 같던데,슨 태하하지   장장을을해우??  들데  음젠  든님답서  이을 풀이   안 하답답도  그래도 심얼 트도   과많는  사약약약  만엄  거  같바데
<sos>도탐 막 아족 하면은 도탐에서 가나만예까지 신간달이 가험이 한 드자 원 앞게 나성 휴데.,도쿨 이나버처면은  비쿨에서서  가면지해지   신애 사니  가추 기  만 냐만  음음솔소  나른  셔데.
<sos>어. 백습도 있었어. 백습도 그대로 있고 백을 여고 러 조금 써해가지고,어  학삼도  있있무어.   겼 병도   그너로  있있고 즘군  먹고    막  루할  돌까가지지고
<sos>너무 저하는 저 하게 하지 히고 음 하지 말라고자 하지 마부고,대인  모 드는   모하게  하지  장고  집  하지  짜라고만하지만  아고
<sos>야 그냥 나는 버구 신언 안 편고 그것자 하게 그냥 와소 와 소 집얘시통는 거.,야  그냥  나는  겠구신이 버  줄고   넌만짜정    문갔   문소  못차시까.
<sos>이 냐짜하고 이렇게 온막을 해서 순는데 보니까 그때 이열 드 이 봐막 거야.,이  중말하고  이이주주게게  엑었을서 좋는데   내니니해  그때  이이노 냐  이  테었  거야.
<sos>면허도 없어 그냥 물에 관피이 없는 거 같애 안식도 되는 약간.,면인인  렇렇어.  그냥냥   두  딱선이 렇는는  거거같같같같아안  처도 으는  람람람애.
<sos>일갈 영화에 그 년크기잖 잘 이게 자근어 내는 거 같애.,일타   분았에   그  트트쓰기진  걸 이이게   만근어 으는  거   같같간.
<sos>들데 그때 풀시 식고 너 거기서 요리 백 마시다가.,들데  그때  림처고  대 거기서   마마리  즘  요시다가
<sos>아 그니까 그런 사람 좀 정신이 이려한 사람 아니야?,아   그니해  그래래  사약약 알  겠차신  이이상하서  사약 아니야.
<sos>그냥 이좋에 살어 너무 어량게 나예서 다 켓쫙일 거 같아.,그  이번에  가  대인인인인 어훈소 나지고  다 믹잊  거   같아.
<sos>음 않아우. 많이 판추 거 같애우,원  교아  많이이  슬험   거  같같같간간우.
<sos>였신은 그냥 머녕한 거 아료까 위리가?,였시는   그냥   울문한 거   아쯤해   파리가.
<sos>그래. 괜장 그런날 거니찍.,그래  그니  그그런다  거니해.
<sos>원래 요리가 맨 났 환쪼이지?,음래  마리리가  양  번 골 못지?
<sos>섯배 깐 때 우새 뭐라 하낼 안 문.,벌식끔 때 어서  울라 만너.
<sos>들데 위 어때 려관없지 히나?,들데  뭐 때  상딱렇지  장장나?
<sos>동트눈막 뭐 옷부자하지,그게  뭐 짜부부 짜야  지.
<sos>할려막 거 같대 사람근 말로는,든볼었었  거  같간  사약근이  짜녁는.
<sos>일날 산노막하고,일드   강누었 하고
<sos>아니야. 오이 저 여어.,언니야야?   마리  뭐   먹어?
<sos>어. 헤어. 헤어,어   킨어  팀어어.
<sos>어제 극확이 울로 한 거 없어?,선히  케로로   거  렇렇렇어?
<sos>그래서 나도 하지 말라 그속어.,그래서  나도  한시 만나 그그빠어.
<sos>일형에 뭐가 있는데?,일볼이  뭐가  있는데.
<sos>뭐 죄막이라고?,뭐  제었이라고?
<sos>걔랑 난마가,저랑  봤요가가
<sos>없어.,렇어.
<sos>그속어.,그래어.
<sos>할모반이네은 급들에 급들에? 그니까 군대잖 벌 벌국고 있는 나이를아 왜명 영려이 냐라오니까. 의기하는데 그냥 내가 원래 러 말을 하고 그런 스식일 아니고 다 종같겠지자 월만근 다 종같겠지자 아근근.,든모카이네는   잡들에  잡들에  들들니니해  밖근진  아아류고 있있는  나이오을  께명 삼않이  나라러니해  저기하는데  그그냥  보가  음래  막  짜을하하고  그그런 사약이  다  론론같정지만 심자근  론같정지요근근.
<sos>아니 크단잖 아는 게 아니라 사맞반이 먹 먹기 크단 아바 해서 아 톡색하면 나오지 히겠바 해서 절유을 해렸서 해서 그냥 내가 알고 있는 졌품십 그 졌품십겠거니 생각하고 느지.,아니니  쓰못 아는 게 아아아니니라라  사않카백  여제 돌하십아에 혼고  넌토하면 나러지장장정십까서.  찾삼  어어까줘어  렇서  그냥   보가  좀좀좀좀고 있는  증이데  그  현핸던게 수며 니  생각하고지.
<sos>그인면 란 일 안 하고 그냥 아니면 일을 하더라도 약간 개 일거리? 내가 스트초스 안 심는 달에서 연였장 일하면서,그잖면  일 안  하고  그그냥  아니면 일을 하하더라도  람람애애  국일 거리 보가  학연슨학  안  디는  올에서  왜였이하면서
<sos>아 너 너는 들데 검색 국 좋에 아적 덕색 맨 좋 안 수를아. 엄 덕색을 학교 다료 깔 일 주일에 한 좋줘 수를아.,들  대  대는  들데  틀토토   예  번이  아서 !토  양 실수오아..  엄   !토을  스본다 쯤 때  일없일  한 번 브정오아.
<sos>뭐 기팬함동 숙서 임자 원이를아. 그 내가 그 두했 되게 잘 사나 분 이속더니 아 맞엄 아니라고. 걔 러,뭐뭐뭐  기계쨌기  패에서  용만  음있오오아아.  그보가가   그  운했으게  걸  하나 실그빠더니니   아   않엄이라고  난 막
<sos>나 아무것도 안 T는데? 본제 다 아무것도 안 내고 탈 주 시떤도 떻지 농 거야.,나  아인인것도   안 찬는데  본제   다  안 먹무도  데그 욕싫  시질도   얼없 없는  거야야.
<sos>일날 내가 제일 버구 따기 맛든 본목이 일날 프B이네 확P,일일드   보가가가   제일일  겠구 껴기 술머  본칠기  심 연편이나  완S.
<sos>오드이면 늘 거 같다고? 그 그거면 괜천을상나?,냐이면  됐  거  같다고?   그 그거  별쪽을려아.
<sos>뭐라고 해야 되지? 소빠연이니까 이렇게 의기하는데 요리 집도 보구연이를아.,뭐라고  까야근지  소 받왜이니해  이이주게  저저기하는데   마리  영도  내구왜이있있오아아.
<sos>들데 진짜 져찮하게 깊엉이가 커서 성라가는 애근 있를아,들데  를말   팔팔크하게  윤헌이가  옷서  른라가는  간근 있오아아.
<sos>고게 그 안 심는 사람 있어. 그 약 만산가.,거게   그   안 디는  사약이이  있있어..  거  람자강가.
<sos>아푹. 원래 거제 있을 때 알던 누엄데,아니  음래   거제  있을 때  좀건  된적는데.
<sos>채시 너 살가 맞학금 그냥 놓 다 신터 아차 안 수어?,품품시 도  속가지스할  해  넘 다 시차  아물  안 수어?
<sos>아 그인면 못좋에 분 봤었던 거야?,아  그잖잖면   쌤번에  복  걔무바  거야야?
<sos>종같은 죽을 안 입으상고 머럴하거든.,론 같은  울어  을  안래든잖고  울잖하거금?
<sos>갈산자 해서 그친 임 육드 쪼드이 별다?,파 제만 까서  그럼  식늘냐뻐냐이 머다.
<sos>아 그래서 그때할럼 배십확덜 울로 안 단는 거야?,아   그래래서 그때든든든돼  백연완던 큰로로로  지는  거야야?
<sos>다근 하 해야 되는데 그냥 안 하는 뭐지? 공,다근려  까야야야 으는데   그그냥  안  하는지  그
<sos>어 한 좋 사야 되는데.,어  하번  사으는는데.
<sos>않아. 그때 사력고 한 좋도 안 입었를아.,교교아   그때  사최고  한 번도  안  소무오아아.
<sos>응. 그취 거야.,집  그주다.
<sos>번 서로 그렇게 좀,왔  사로  그기수피 막
<sos>그 내가 경 목 알치잖 하니까.,그데가가  성 모가  좀치하니해.
<sos>란잖 숙면 여을거야?,시을  패면   먹을  거야?
<sos>너랑 학교도 번은 데를아.,대랑 스르 도 좋은  데오아.
<sos>의기해파대키 지하녀에달,여기신너면 를말 너게서는.
<sos>산육막가?,강여었 거?
<sos>어. 않어 너 기져하는했나,어  교어 도  기팔팔하나는 했나.
<sos>보고 만와 배행.,내고   자문  식님.
<sos>그런가?,그런가?
<sos>려과심계나보다.,상빵나될될 나내다.
<sos>어.,어
<sos>그취자수다. 아 나 전에 교본 뭐지 교본서네 돼제집 다 왔둘으니까 태맞에 태이 하나도 없는 거야 들데 집에 맡획 냈럼? 아못란가 예 가지고는 뭐 고단는데 채시 태 같은 거 있바고,그래만 수다.  아  나 전에  르본 뭐지   르본사네  청제 다 뭔났되니니해   강제 딸에  하나도  렇렇는  거야야.    영을  영 이수어 덟돼  아날시가  재가지고는  멜지는데  품시  강같은 거  있십고면
<sos>이제 더 예쌌계던 게 이제 디을 댄 브고 편면서 더 예쌌계던 게 내가 아까 너한테 죄밑는다 그속를아. 그니까 이게 밑쟤리는 점끔을 알 거 같더라고. 이게 진짜 그 어깨가 밑쟤리는 거 같애. 진짜 그 그런 점끔이 좀 쓰하게 근어서,그 더  많적버바  게게  이제  과을  블   앞고  줄면서  더  재적바  게  보가  아해  대한년  없빨는다  그빠빠오아아.  그니해   이 게  를델리는  점락을   부  거 같같더라고  이게  를말   그  먹퍼가 이델리는  거  같같같간  아  그   그런점락이  알  가하게  근어서
<sos>그니까 딸 나 내가 애감에 머래가 운 많이 있어서 닮플 말고 딸 다쫌 심은 게 한 한 사임 값 그 정도 그래서 잘 엑 그렇게 많이 엑단진 히는 거 같애. 닮플으로 근을 때는 운 다시 님낌하는데.,아이해  가 나에 보가  아못에 울래가  알  많이  있있어서  떴절 짜고 그냥  다만그  한  사수고  알  나서서  자히  막그게  많이이 콩못를  장는 거  같같간.  떴절되로글때 나시시 시 럴가는는데데
<sos>재될어. 그래서 도로주워 하다가 그 학원이 좀 흰짜기에 있어 가지고 내 도로주워 물 그래서 거기가 왔스로 이렇게 뿐인 가고 뿐로 오고 러 그인거든.,친형형어..  그래래서  도로 를따하다가   그  스음이  터   쩍않이이있있있어.  가지고고  보  도로없따허아아..  그래래서  거기가  뭔학로  이이주주게  근잖 가활  눠로러고  막  그잖거금.
<sos>먹기 이 엘이란에다가 해야 하는 그 만기개소서에는 진짜 무조건 신엠연막 이야기가 근어가야 문.,여기 이 척미시에에다가  까았하는  그  자기국에서에는   를를말말   인왔건   시듣왜었  이야기가   근어가야야  세.
<sos>가락 직기부 때도 이제 러 서 화내는 러 그런 움깝럼하고 개리 지르는 거하고 이제 릉세 같은 거 부 때는 러 십래싼양에서 러 애근이 칠 때,가취  쉬기부 때도 이제 막 서 았행는  막  그런  C리돼하하하고   국리지맞는 거  하고   제  난청같은본부부  때 머막  던리응 든여서 막근이 떤때 막.
<sos>아이리스 뭘가 좀 더 막려 윤었던 버은 아마 일 떻에 나느던 독격이 그대로 다시 나예서가 아료까 싶기도 해.,아이갈  학불가  알  더  었상 헐 무바  전은  아요  일  얼일  나버러바 중추기  그때로 다시   나재서  가쯤해  시체도  까.
<sos>단밀. 들데 단밀 정말 하나도 여고 싶지 히계거든? 들데 걔가 한 일주일 전할럼 왜명 단밀 여고 싶다 하는 거야. 그래서 그냥 여어순지.,못튜  들데  못튜 겠만  하나도  먹고  화화도   장적거금금금.  들데  그가  안일 없일일일  대든 더  갔명  못튜  먹고 화화다  하는  거야야야야..  그래래서  그냥  먹무지.
<sos>그게 담려 사람 마음여은 대로 워비하진 히를아 걔도 종같을 거 같애. 선가.,그게   귀상  사약  요원  먹은 데로  따따단하지 장오아.. 난서  론같을  거   같간 배가.
<sos>하고 싶은 거 하면 되지 넌. 아적은 하고 싶은 그냥 아무악나 해도 문.,하고  화화은  거  하면  으신 활   아지할  하고화면  그냥 안먹텐나 까까도까.
<sos>아 한 뭔줘 좋타아 가면서 편는 거야? 음 그친 이좋출 너가 매 물셀야? 일 경에 너가 씬으니까?,아  한한  남 브  번가네   줄는  거야야?  원   할  이이번에  대가  없말아..  일 성에 대직무되되니니니해.
<sos>아 진짜? 아 진짜? 멍. 그냥 볼만 예서 피피수나? 처충니품십.,아  를를말  아  를를말    징  나 끝자재서  알시정다.  이  시어연.
<sos>애텅리? 애텅리 못좋에 갔었던 그 애텅리? 아 들데 너 지금 배고줄?,간커리??  냐일 날번에에  직무바   그  봐리리?   아 나  우맨  식고매.
<sos>져지로 입원해가지했 또 입원 환쪼까지 하면은 뭐 얼마 주고 이런 게 있나 분.,렇지진  이번까가지고 비  이번 골낌해자  하하면은  뭐  작요없고  이이런  게게  있나 실.
<sos>그래도 력지 히고 게명 하면서 구학 공할잖 먼파장 하는 게 번을 거 같아서.,그래래도  울연장장고   갔명   가면서  구스 응든진  거얘까하게  좋을  거  같 적어.
<sos>들데 남질가 한 좋에 결열 원 러 이렇게 되어 있기도 하했.,들들데  베끼가  한  번에  싸오음  막  이이주주게  세어기도  하고
<sos>뭐 정신습이라면서 얘간에 나오고 그런 애근이 있는데,뭐 겠신 병이라면서   프애에  나러러고  그잖 간근 있는데
<sos>그래서 너가 자약에 그 어점 정도지?,그래서  대가  만람에   그   어점 겠 도지?
<sos>못도 얼마 전에 언낌컴에,날도 요  전에   경럴응이
<sos>아니. 그런 테이향에 았 썼아 있어? 빵 데 가야지.,니   그런  년이을  싶 곤자  있을. 챙 데  가야야지.
<sos>음 다 같이 가는 거?,원 다같시 애  거?
<sos>아니 즈 일인. 나 저생텐다 한 연 없어.,아니니  모래는  나 또  생웃도  한  왜  렇렇렇어.
<sos>않아 요리 같은 사람근자 있는 게 아니니까.,교아.  마리  같은   사약근만 있는  게  아아니쯤해.
<sos>집에 저 가거나 이인면 저 메고 그인니까,못에  고가음나 이진  또  습고   그잖잖니.
<sos>서찮차대는 말부 것도 없지.,서잖에는   짜  것렇  렇렇지.
<sos>아방 안 레다.,아유우  안안 됐다.
<sos>그 태이 없어서 그렇다니까,그  강늘  돼도  처니해.
<sos>응 그런 게 많은 거 같애.,원  그런 게  많은  거  같같간.
<sos>거 뭐 열자 앞었다십라?,그  뭐  란만  책무회더라?
<sos>들데 아 아롤 시숨 있어.,그 보  아쌓시밍 있있어어.
<sos>어,어
<sos>볼만 사는 거야?,끝자  사는  거야야?
<sos>으음 전만기기 의기하니까 생각엄 건데 너랑 집에 머트늦 편를아. 채시 뭐 데스노걷이나 그런 거 삼 생각 있어?,원   전않이기  이기 하니해  생 하는  건데  페간 영보 울연 익줄오아   품시  뭐  너학누처이나  그런런  거  살  생각 있있어?
<sos>들데 차전에 안십로이십 침일 때는 이 티티 어귀이 되게 잘 레다? 들데 침 치먼고 나서 아이침에달 그게 잘 안 나오더라고.,들데  전에  안안 던도  내웬 때는    린국  어되걷으게  자 발다.  들데 큰 치투고  나서   아이큰는상 그게  걸  안안   나러더라고.
<sos>나 그때 일해. 나 그때 가게 가게 책들해야 문. 내가 딱 시 일 경 드 일하고 드 일 일 펙걸? 그리고 그냐 주말에도 내가 주말도 내가 판식술 다 탕어야 되고. 음,나  그때  일래  가기  가기  항들 까야야  세.  보 당시  일 성  냐동 라고   냐 미을  을 툰  그리고  그중  없짜에도  보가 없짜비  보가위연다  뉴야으고
<sos>울로 멘기지는 히고 내 아까 말수를아. 그냥 그거 뭐지? 영뇌 전절이었나. 그거 하나 삼까 생각 얘이라 그래 그거 어물남 내가 남에스남 다 있으니까.,이로 짤리지장아고.   람해  짜수오아아   그냥 그거  뭐지  분어테글이무무나?  그거아나  살해  생각 얘이라그라고  두달 보가  동황동  처 있있되니니해.
<sos>들데 난터 갖었는데 러려 이제 척광이 맛 척광이 재실없고 따년하고 맛든 거지. 게술은 난터 번아수거든.,들데  봤차 떤어하는데   막상  이제   킹 테이   감녁에  친미고  회청하고  술는  거지.   게편편편은 봤 차 좋수거금.
<sos>그냥 내 잔 잔이를아 잔되만나 빼 빼개는 한 군데서 씩고 왜명 그 주졸자 보는 거야. 아니면은,들데  를 를이  않 엔 데 오서  명  죠서는   한밖데서  코고  갔명  그없쉬  만 내억가  니면.
<sos>않아. 많이 가도 일하는 사람은 맨 유이고 연게 가도 맨 유이고 부 사람자.,교아  요이가도 이하는  사약청 양 삼이고   왜소가도  양  삼이고   싸  사사약만.
<sos>응 그래서 그냥 블이 서찮록 말고 닌에도 신골 넘아보면은 괜천을 거 같애.,아  그래래서   그냥   풀이  서크크크  건  짜고   처르도   신신돌  섯아러면은  별별쪽부 거 같같간간.
<sos>되게 그 사 한살 사람본 팔살 사람은 이제 편는 데시뷰이 답리다. 이제 운,으으게   사  속  사약거?  초속고사하은  었제 줄면  림시환 리 연이다.  이제  알.
<sos>진짜 였했 단는 비안에 걔한테 말 한마처도 안 걸고 있다가 였했 다 단고 나서 이제 a직미에서 섯배 남고 있다가,를  였했못는 대가  한년 막  한 번이 드  거잖고다가   벌고 사강고 나서 이이제  젊런  봐에서  나달고  있다가
<sos>어 아니 원래 어릴 때는 두수지. 되게 애기 때는 러 맞엄단고 그속는데 나도 되게 어릴 때.,어  아  음래   러뒤  때는 를는말 으게가 작저기  때는   아  않음시고  그빠는데  나도도  으게  뒤 때.
<sos>푼가리고 러 그래야 되는데 나도 과음에는 말을 거중 안 수를아.,나가 이고   막 그래야야야  으는데  나도  피원원에는   짜을 거   안안  수오아.
<sos>한 국와유이서 하면은 기했이 뭐야지 지꽉대 같은 걸 이몇하면은,아  예 문 삼이서 하면은  기고  뭐지  끔부때  같은  거  이온하면은
<sos>아 누나 뭐 맡힘 슬솔막가? 그거 걸상 가지고 어제할럼,아 된나  뭐  에 경도색었가?  그거  잘려가지  어제든돼
<sos>그래가지고 거중 그냥 손는 식술이 거중 없었지 뭐.,그래가지고  거의의   그냥냥  표는  처이 거의 렇렇렇무지뭐.
<sos>럽해 난터 봤랑. 이줬원에서 엄 가갈 연이 없어. 이줬원,쁘겨  봤차  디랑.. 이이폰음에서 엄   가타  왜이  렇렇어기  폰거.
<sos>러 란 떻중버 물추다고 아니었어? 디 브어서?,막시  얼의의느  걸 쓸다고  아니무어?  과 앞어서.
<sos>아 야 거 하나하나 다 팔행야 되랑? 맨 유막데? P?,아 니야  나나  다여여여야 으랑?   양  삼었데  S?
<sos>아니 몰라 그냥 앞어가. 박리 앞어가.,아니니  몰라 그냥 대가  아니  대인가.
<sos>어제 두했근이네,어제   운했근이나.
<sos>그친 뭐 공할하면서라도 직애수겠다.,그럼럼럼   뭐  응인 하하면  사라도   계간  수정다..
<sos>아니 그거네 뭐가 다회 거야 그인면,아니니  그거네   뭐가 다월  거야야야  그잖잖.
<sos>공할하인 간 거 아바 걔 방학 가를아.,응든하로  애가  육  여하오아.
<sos>어 진짜? 응,아  를를말?  집.
<sos>너무 생각단도 히은 거 같은데,대인  생일지도 장는  거  같은데.
<sos>들데 아엔에 이렇게 았 임맨유이 등?,나아엔    이주게     용  양 삼이될데?
<sos>그 언낌컴 격에서? 어.,그  경럴속 여에서?  아
<sos>아 마솔은 작 시 님까지?,아   요가면   천시  워해지.
<sos>님실 준있지.,워미맛있지.
<sos>저 벽어지를아.,또까어지오아.
<sos>그취 악같아.,그필필  거  같같아.
<sos>걔랑 집에 았 있어.,랑느이 있있어어.
<sos>나는 뭐 이좋에는 좀 되게 다싸하게 쭉아가지했 어추 애근도 좀 하고 있는데 원래는 담려 고 청자 수고 지금도 고 청 그래도 국 유 정국 하고 있으니까 생각보다 나는 고 청이 제일 떻한 게 무조건 디이 급고먹가지했 시간 대동 디 많이 심는 게 더 번더라고. 들데 고 청이 춰첫 많이 심을 구 있으니까 믿자해서는 고 청을 부라고 하지.,나는  뭐못 러이번는는 알 으게  다아요처가지고   어리가근도  루아하고 있있는데  음래귀상  고서  한 만 수했지할도 고 개 그래도   구 삼 겠겠도  하고 있있있되니해   생각내다  나는  고사이 제일  얼한 게    인건  과이 잡고여여가지고  시애너이  과   많이 디는 게 더 좋더라고..  들데  고개이   굉획   많이 짜을  구  있되되니해  짜에서는  고사을  부라고  거지.
